Trial Number: 10, Triangles counted: 9, real number: 9
Trial Number: 20, Triangles counted: 12, real number: 13
Trial Number: 30, Triangles counted: 14, real number: 14
Trial Number: 40, Triangles counted: 15, real number: 14
Trial Number: 50, Triangles counted: 12, real number: 13
Trial Number: 60, Triangles counted: 12, real number: 13
Trial Number: 70, Triangles counted: 15, real number: 16
Trial Number: 80, Triangles counted: 10, real number: 10
Trial Number: 90, Triangles counted: 8, real number: 9
Trial Number: 100, Triangles counted: 9, real number: 10
Trial Number: 110, Triangles counted: 10, real number: 11
Trial Number: 120, Triangles counted: 14, real number: 14
"TRIANGLE_PROBABILITY","acc","accuracy","asym_path","attribute","average_response_time","avg_rt","background","bg_color","canvas_backend","cb_index","clock_backend","color_backend","correct","correct_instructions","correct_welcome","count_calibration","count_exit","count_first_sequence","count_first_trial_loop","count_fixation_point_inline_script","count_fixation_pygaze_log","count_full_experiment","count_image_inline_script","count_image_pygaze_log","count_instructions","count_logger","count_new_1_form_base","count_new_form_base","count_new_form_text_input","count_new_pygaze_log","count_new_sketchpad","count_pause_and_recalibration_inline_script","count_pygaze_start_recording","count_pygaze_stop_recording","count_triangle_count_init","count_triangle_count_script","count_triangle_instruction","count_triangle_response","count_triangles_count_log","count_welcome","currently_fixated","datetime","description","disable_garbage_collection","dist","experiment_file","experiment_path","fixated","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","img_left","img_left_path","img_right","img_right_path","initial_fixation_time","keyboard_backend","live_row","live_row_first_trial_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","required_fixation_time","response","response_exit","response_instructions","response_new_sketchpad","response_time","response_time_exit","response_time_instructions","response_time_new_sketchpad","response_time_triangle_instruction","response_time_triangle_response","response_time_welcome","response_triangle_instruction","response_triangle_response","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","sym_path","t0","target_image","target_index","target_size","time_calibration","time_exit","time_first_sequence","time_first_trial_loop","time_fixation_point_inline_script","time_fixation_pygaze_log","time_full_experiment","time_image_inline_script","time_image_pygaze_log","time_instructions","time_logger","time_new_1_form_base","time_new_form_base","time_new_form_text_input","time_new_pygaze_log","time_new_sketchpad","time_pause_and_recalibration_inline_script","time_pygaze_start_recording","time_pygaze_stop_recording","time_triangle_count_init","time_triangle_count_script","time_triangle_instruction","time_triangle_response","time_triangles_count_log","time_welcome","timeout","title","total_correct","total_response_time","total_responses","trial_number","triangle_count","user_input","value","width","x","y"
"0.6","undefined","undefined","C:\Users\yarbus\Desktop\Team Elephant\Full_experiment\asym_left.png","size","undefined","undefined","#3d3846","#0c46a8","psycho","size_small_L","psycho","psycho","undefined","undefined","undefined","0","0","119","0","119","119","0","119","119","0","0","NA","NA","NA","119","NA","119","0","0","0","119","NA","NA","NA","0","True","Fri Aug 22 13:17:10 2025","The main experiment item","False","26.58539538919818",".opensesamerun-tmp.osexp","C:\Users\yarbus\Desktop\Team Elephant\Full_experiment","True","False","mono","False","18","no","white","no","Weiter","yes","1080","indoor_062.jpg","C:\Users\yarbus\AppData\Local\Temp\tmp1uvw5w5q.opensesame_pool_5548\nature_066.jpg","urban_005.jpg","C:\Users\yarbus\AppData\Local\Temp\tmp1uvw5w5q.opensesame_pool_5548\urban_061.jpg","2098079.5638000127","psycho","119","119","C:/Users/yarbus/Desktop/Team Elephant/Full_experiment/subject_data/subject_11/subject-11.csv","psycho","Melodramatic Milgram","4.0.37","0","2000","space","NA","space","NA","5223.147200013045","NA","5223.147200013045","NA","NA","NA","1866.7412999784574","NA","NA","space","2","psycho","1024","2","48000","-16","full_experiment","11","odd","C:\Users\yarbus\Desktop\Team Elephant\Full_experiment\sym_right.png","2094932.602899964","img_left","0","0.25","7031.3313999795355","NA","2094900.7192999707","64113.57699998189","2094913.8870000024","2094900.7813999779","5128.428499971051","2100444.89340001","2100079.6577999718","53830.944999994244","2109148.822899966","NA","NA","NA","2109107.875499991","NA","2109107.6819999726","59054.52229996445","2109129.050699994","64113.539599988144","2104526.907499996","NA","NA","NA","5163.452300010249","10000","Attentional spatial bias","0","0","0","120","0","14","small","1920","938.208","555.228"
