Trial Number: 10, Triangles counted: 10, real number: 10
Trial Number: 20, Triangles counted: 12, real number: 13
Trial Number: 30, Triangles counted: 14, real number: 14
Trial Number: 40, Triangles counted: 11, real number: 14
Trial Number: 50, Triangles counted: 10, real number: 14
Trial Number: 60, Triangles counted: 9, real number: 11
Trial Number: 70, Triangles counted: 9, real number: 13
Trial Number: 80, Triangles counted: 12, real number: 13
Trial Number: 90, Triangles counted: 5, real number: 9
Trial Number: 100, Triangles counted: 11, real number: 14
Trial Number: 110, Triangles counted: 8, real number: 8
Trial Number: 120, Triangles counted: 14, real number: 12
"TRIANGLE_PROBABILITY","acc","accuracy","asym_path","attribute","average_response_time","avg_rt","background","bg_color","canvas_backend","cb_index","clock_backend","color_backend","correct","correct_instructions","correct_welcome","count_calibration","count_exit","count_first_sequence","count_first_trial_loop","count_fixation_point_inline_script","count_fixation_pygaze_log","count_full_experiment","count_image_inline_script","count_image_pygaze_log","count_instructions","count_logger","count_new_1_form_base","count_new_form_base","count_new_form_text_input","count_new_pygaze_log","count_new_sketchpad","count_pause_and_recalibration_inline_script","count_pygaze_start_recording","count_pygaze_stop_recording","count_triangle_count_init","count_triangle_count_script","count_triangle_instruction","count_triangle_response","count_triangles_count_log","count_welcome","currently_fixated","datetime","description","disable_garbage_collection","dist","experiment_file","experiment_path","fixated","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","img_left","img_left_path","img_right","img_right_path","initial_fixation_time","keyboard_backend","live_row","live_row_first_trial_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","required_fixation_time","response","response_exit","response_instructions","response_new_sketchpad","response_time","response_time_exit","response_time_instructions","response_time_new_sketchpad","response_time_triangle_instruction","response_time_triangle_response","response_time_welcome","response_triangle_instruction","response_triangle_response","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","sym_path","t0","target_image","target_index","target_size","time_calibration","time_exit","time_first_sequence","time_first_trial_loop","time_fixation_point_inline_script","time_fixation_pygaze_log","time_full_experiment","time_image_inline_script","time_image_pygaze_log","time_instructions","time_logger","time_new_1_form_base","time_new_form_base","time_new_form_text_input","time_new_pygaze_log","time_new_sketchpad","time_pause_and_recalibration_inline_script","time_pygaze_start_recording","time_pygaze_stop_recording","time_triangle_count_init","time_triangle_count_script","time_triangle_instruction","time_triangle_response","time_triangles_count_log","time_welcome","timeout","title","total_correct","total_response_time","total_responses","trial_number","triangle_count","user_input","value","width","x","y"
"0.6","undefined","undefined","C:\Users\yarbus\Desktop\Team Elephant\Full_experiment\asym_right.png","background","undefined","undefined","#3d3846","#ff0000","psycho","background_dominant_R","psycho","psycho","undefined","undefined","undefined","0","0","119","0","119","119","0","119","119","0","0","NA","NA","NA","119","NA","119","0","0","0","119","NA","NA","NA","0","True","Thu Jul 10 12:22:42 2025","The main experiment item","False","20.717860955224104",".opensesamerun-tmp.osexp","C:\Users\yarbus\Desktop\Team Elephant\Full_experiment","True","False","mono","False","18","no","white","no","Weiter","yes","1080","nature_054.jpg","C:\Users\yarbus\AppData\Local\Temp\tmphwhjq2uk.opensesame_pool_12780\nature_054.jpg","indoor_036.jpg","C:\Users\yarbus\AppData\Local\Temp\tmphwhjq2uk.opensesame_pool_12780\indoor_036.jpg","1577151.6095999978","psycho","119","119","C:/Users/yarbus/Desktop/Team Elephant/Full_experiment/subject_data/subject-8.csv","psycho","Melodramatic Milgram","4.0.37","0","2000","space","NA","space","NA","18729.963699996006","NA","18729.963699996006","NA","NA","NA","4372.0472999848425","NA","NA","space","2","psycho","1024","2","48000","-16","full_experiment","8","even","C:\Users\yarbus\Desktop\Team Elephant\Full_experiment\sym_left.png","1576077.0422999922","img_right","1","0.75","9545.76239999733","NA","1576047.7940000128","80547.5138000038","1576061.661100015","1576047.853600001","5135.773499991046","1579432.5492999924","1579151.669999992","54150.79430001788","1588241.0554999951","NA","NA","NA","1588126.23970001","NA","1588125.920999999","72881.23180001276","1588176.6477999918","80547.4794000038","1583501.4077000087","NA","NA","NA","5172.701600007713","10000","Attentional spatial bias","0","0","0","120","0","14","dominant","1920","939.456","537.3216"
