trial_number,img_left,img_right,attribute,value,target_image,cb_index
1,indoor_039.jpg,urban_078.jpg,background,contrary,img_left,background_contrary_L
2,nature_043.jpg,urban_097.jpg,background,contrary,img_left,background_contrary_L
3,nature_095.jpg,urban_061.jpg,none,none,img_right,baseline_nature-urban_R
4,indoor_088.jpg,urban_074.jpg,form,symmetrical,img_left,form_symmetrical_L
5,nature_056.jpg,urban_065.jpg,form,symmetrical,img_left,form_symmetrical_L
6,nature_032.jpg,urban_058.jpg,size,big,img_right,size_big_R
7,indoor_091.jpg,urban_067.jpg,none,none,img_left,baseline_indoor-urban_L
8,nature_069.jpg,urban_096.jpg,size,small,img_left,size_small_L
9,indoor_058.jpg,nature_073.jpg,form,asymmetrical,img_right,form_asymmetrical_R
10,indoor_005.jpg,urban_009.jpg,background,dominant,img_right,background_dominant_R
11,indoor_010.jpg,urban_007.jpg,form,asymmetrical,img_right,form_asymmetrical_R
12,indoor_061.jpg,urban_014.jpg,size,big,img_right,size_big_R
13,indoor_014.jpg,nature_057.jpg,background,dominant,img_right,background_dominant_R
14,indoor_035.jpg,nature_012.jpg,none,none,img_left,baseline_indoor-nature_L
15,indoor_007.jpg,urban_080.jpg,form,symmetrical,img_left,form_symmetrical_L
16,indoor_008.jpg,nature_002.jpg,background,contrary,img_right,background_contrary_R
17,indoor_083.jpg,nature_063.jpg,none,none,img_left,baseline_indoor-nature_L
18,indoor_045.jpg,urban_094.jpg,background,contrary,img_left,background_contrary_L
19,nature_021.jpg,urban_035.jpg,form,symmetrical,img_left,form_symmetrical_L
20,indoor_094.jpg,urban_032.jpg,none,none,img_left,baseline_indoor-urban_L
21,indoor_093.jpg,nature_011.jpg,size,small,img_left,size_small_L
22,indoor_085.jpg,urban_031.jpg,none,none,img_right,baseline_indoor-urban_R
23,nature_064.jpg,urban_092.jpg,form,symmetrical,img_left,form_symmetrical_L
24,indoor_026.jpg,nature_098.jpg,form,symmetrical,img_right,form_symmetrical_R
25,nature_029.jpg,urban_095.jpg,none,none,img_left,baseline_nature-urban_L
26,indoor_078.jpg,nature_007.jpg,form,asymmetrical,img_left,form_asymmetrical_L
27,indoor_075.jpg,urban_093.jpg,size,big,img_right,size_big_R
28,indoor_065.jpg,nature_066.jpg,background,dominant,img_left,background_dominant_L
29,nature_026.jpg,urban_034.jpg,background,contrary,img_right,background_contrary_R
30,nature_008.jpg,urban_021.jpg,none,none,img_left,baseline_nature-urban_L
31,indoor_057.jpg,urban_016.jpg,size,big,img_right,size_big_R
32,indoor_086.jpg,urban_077.jpg,background,dominant,img_right,background_dominant_R
33,indoor_054.jpg,urban_024.jpg,background,contrary,img_right,background_contrary_R
34,indoor_043.jpg,urban_086.jpg,size,big,img_right,size_big_R
35,indoor_064.jpg,nature_076.jpg,size,small,img_left,size_small_L
36,indoor_013.jpg,urban_001.jpg,form,asymmetrical,img_right,form_asymmetrical_R
37,indoor_053.jpg,nature_042.jpg,none,none,img_right,baseline_indoor-nature_R
38,nature_036.jpg,urban_030.jpg,background,dominant,img_left,background_dominant_L
39,nature_038.jpg,urban_020.jpg,form,symmetrical,img_right,form_symmetrical_R
40,indoor_019.jpg,urban_068.jpg,none,none,img_left,baseline_indoor-urban_L
41,indoor_006.jpg,nature_059.jpg,background,contrary,img_right,background_contrary_R
42,indoor_040.jpg,nature_052.jpg,form,symmetrical,img_right,form_symmetrical_R
43,nature_067.jpg,urban_060.jpg,form,symmetrical,img_left,form_symmetrical_L
44,nature_088.jpg,urban_041.jpg,background,dominant,img_right,background_dominant_R
45,indoor_070.jpg,urban_029.jpg,size,small,img_left,size_small_L
46,nature_047.jpg,urban_022.jpg,none,none,img_right,baseline_nature-urban_R
47,indoor_069.jpg,nature_005.jpg,size,small,img_right,size_small_R
48,nature_053.jpg,urban_059.jpg,form,symmetrical,img_right,form_symmetrical_R
49,indoor_009.jpg,nature_093.jpg,form,symmetrical,img_right,form_symmetrical_R
50,nature_016.jpg,urban_047.jpg,form,asymmetrical,img_left,form_asymmetrical_L
51,indoor_012.jpg,nature_020.jpg,size,big,img_left,size_big_L
52,nature_096.jpg,urban_054.jpg,form,asymmetrical,img_left,form_asymmetrical_L
53,indoor_063.jpg,urban_076.jpg,background,dominant,img_right,background_dominant_R
54,indoor_089.jpg,nature_074.jpg,none,none,img_right,baseline_indoor-nature_R
55,indoor_017.jpg,urban_045.jpg,form,symmetrical,img_right,form_symmetrical_R
56,nature_051.jpg,urban_062.jpg,size,small,img_left,size_small_L
57,indoor_037.jpg,urban_043.jpg,size,small,img_right,size_small_R
58,nature_001.jpg,urban_013.jpg,background,contrary,img_right,background_contrary_R
59,nature_100.jpg,urban_046.jpg,form,asymmetrical,img_right,form_asymmetrical_R
60,indoor_090.jpg,nature_046.jpg,form,asymmetrical,img_left,form_asymmetrical_L
61,nature_075.jpg,urban_084.jpg,none,none,img_right,baseline_nature-urban_R
62,indoor_062.jpg,urban_079.jpg,none,none,img_left,baseline_indoor-urban_L
63,indoor_044.jpg,nature_013.jpg,size,small,img_left,size_small_L
64,indoor_096.jpg,urban_018.jpg,form,symmetrical,img_right,form_symmetrical_R
65,indoor_022.jpg,urban_010.jpg,none,none,img_right,baseline_indoor-urban_R
66,indoor_074.jpg,urban_075.jpg,none,none,img_left,baseline_indoor-urban_L
67,indoor_092.jpg,nature_024.jpg,form,asymmetrical,img_right,form_asymmetrical_R
68,indoor_072.jpg,urban_069.jpg,form,asymmetrical,img_left,form_asymmetrical_L
69,nature_065.jpg,urban_040.jpg,background,contrary,img_right,background_contrary_R
70,nature_006.jpg,urban_091.jpg,form,asymmetrical,img_right,form_asymmetrical_R
71,indoor_033.jpg,nature_009.jpg,none,none,img_left,baseline_indoor-nature_L
72,indoor_025.jpg,urban_055.jpg,background,contrary,img_left,background_contrary_L
73,nature_077.jpg,urban_066.jpg,size,big,img_left,size_big_L
74,nature_092.jpg,urban_042.jpg,none,none,img_left,baseline_nature-urban_L
75,indoor_031.jpg,nature_017.jpg,none,none,img_left,baseline_indoor-nature_L
76,indoor_050.jpg,urban_037.jpg,form,asymmetrical,img_right,form_asymmetrical_R
77,indoor_018.jpg,urban_052.jpg,size,big,img_right,size_big_R
78,indoor_051.jpg,nature_050.jpg,none,none,img_right,baseline_indoor-nature_R
79,indoor_046.jpg,urban_053.jpg,size,small,img_left,size_small_L
80,indoor_021.jpg,urban_028.jpg,background,contrary,img_right,background_contrary_R
81,indoor_067.jpg,nature_045.jpg,background,dominant,img_left,background_dominant_L
82,nature_086.jpg,urban_083.jpg,size,big,img_right,size_big_R
83,indoor_042.jpg,urban_005.jpg,background,dominant,img_left,background_dominant_L
84,indoor_100.jpg,nature_094.jpg,form,asymmetrical,img_right,form_asymmetrical_R
85,nature_015.jpg,urban_026.jpg,size,small,img_right,size_small_R
86,indoor_023.jpg,nature_054.jpg,background,dominant,img_right,background_dominant_R
87,nature_062.jpg,urban_098.jpg,form,symmetrical,img_right,form_symmetrical_R
88,nature_037.jpg,urban_048.jpg,size,big,img_left,size_big_L
89,nature_061.jpg,urban_081.jpg,background,contrary,img_right,background_contrary_R
90,indoor_041.jpg,urban_011.jpg,background,contrary,img_right,background_contrary_R
91,nature_039.jpg,urban_049.jpg,background,contrary,img_left,background_contrary_L
92,indoor_076.jpg,urban_038.jpg,size,small,img_right,size_small_R
93,indoor_004.jpg,urban_027.jpg,background,contrary,img_left,background_contrary_L
94,indoor_084.jpg,nature_085.jpg,form,asymmetrical,img_left,form_asymmetrical_L
95,indoor_087.jpg,nature_058.jpg,form,asymmetrical,img_right,form_asymmetrical_R
96,indoor_060.jpg,urban_019.jpg,background,dominant,img_right,background_dominant_R
97,indoor_034.jpg,nature_089.jpg,size,small,img_right,size_small_R
98,nature_082.jpg,urban_072.jpg,size,big,img_left,size_big_L
99,nature_025.jpg,urban_033.jpg,none,none,img_left,baseline_nature-urban_L
100,indoor_098.jpg,urban_008.jpg,none,none,img_right,baseline_indoor-urban_R
101,nature_055.jpg,urban_088.jpg,size,big,img_right,size_big_R
102,indoor_032.jpg,nature_078.jpg,size,small,img_left,size_small_L
103,indoor_080.jpg,urban_100.jpg,background,dominant,img_left,background_dominant_L
104,indoor_038.jpg,nature_023.jpg,background,contrary,img_right,background_contrary_R
105,indoor_077.jpg,urban_050.jpg,background,dominant,img_left,background_dominant_L
106,indoor_002.jpg,urban_089.jpg,size,small,img_left,size_small_L
107,indoor_028.jpg,nature_060.jpg,size,big,img_right,size_big_R
108,indoor_048.jpg,nature_019.jpg,none,none,img_left,baseline_indoor-nature_L
109,nature_044.jpg,urban_004.jpg,size,big,img_right,size_big_R
110,indoor_068.jpg,nature_031.jpg,form,symmetrical,img_left,form_symmetrical_L
111,nature_070.jpg,urban_071.jpg,size,big,img_left,size_big_L
112,indoor_066.jpg,nature_087.jpg,form,asymmetrical,img_right,form_asymmetrical_R
113,indoor_027.jpg,nature_083.jpg,form,symmetrical,img_right,form_symmetrical_R
114,indoor_047.jpg,urban_006.jpg,size,small,img_right,size_small_R
115,indoor_059.jpg,urban_056.jpg,none,none,img_left,baseline_indoor-urban_L
116,nature_040.jpg,urban_070.jpg,background,dominant,img_right,background_dominant_R
117,nature_034.jpg,urban_051.jpg,background,dominant,img_right,background_dominant_R
118,indoor_029.jpg,urban_064.jpg,background,dominant,img_left,background_dominant_L
119,indoor_095.jpg,urban_003.jpg,size,small,img_left,size_small_L
120,indoor_020.jpg,nature_027.jpg,size,big,img_right,size_big_R
