trial_number,img_left,img_right,attribute,value,target_image,cb_index
1,indoor_086.jpg,nature_048.jpg,none,none,img_left,baseline_indoor-nature_L
2,indoor_002.jpg,urban_097.jpg,none,none,img_left,baseline_indoor-urban_L
3,nature_076.jpg,urban_007.jpg,none,none,img_left,baseline_nature-urban_L
4,nature_024.jpg,urban_014.jpg,none,none,img_right,baseline_nature-urban_R
5,indoor_091.jpg,nature_072.jpg,none,none,img_left,baseline_indoor-nature_L
6,nature_025.jpg,urban_049.jpg,none,none,img_right,baseline_nature-urban_R
7,indoor_083.jpg,nature_065.jpg,none,none,img_right,baseline_indoor-nature_R
8,indoor_035.jpg,urban_029.jpg,none,none,img_left,baseline_indoor-urban_L
9,indoor_073.jpg,nature_013.jpg,none,none,img_right,baseline_indoor-nature_R
10,indoor_098.jpg,nature_089.jpg,none,none,img_right,baseline_indoor-nature_R
11,indoor_028.jpg,nature_066.jpg,none,none,img_right,baseline_indoor-nature_R
12,indoor_046.jpg,urban_013.jpg,none,none,img_left,baseline_indoor-urban_L
13,indoor_013.jpg,urban_037.jpg,none,none,img_left,baseline_indoor-urban_L
14,nature_019.jpg,urban_006.jpg,none,none,img_right,baseline_nature-urban_R
15,indoor_031.jpg,urban_008.jpg,none,none,img_left,baseline_indoor-urban_L
16,indoor_077.jpg,nature_090.jpg,none,none,img_right,baseline_indoor-nature_R
17,indoor_025.jpg,nature_075.jpg,none,none,img_left,baseline_indoor-nature_L
18,nature_009.jpg,urban_027.jpg,none,none,img_right,baseline_nature-urban_R
19,indoor_088.jpg,urban_089.jpg,none,none,img_left,baseline_indoor-urban_L
20,indoor_042.jpg,urban_069.jpg,none,none,img_left,baseline_indoor-urban_L
21,indoor_034.jpg,urban_060.jpg,none,none,img_right,baseline_indoor-urban_R
22,indoor_004.jpg,urban_100.jpg,none,none,img_right,baseline_indoor-urban_R
23,nature_022.jpg,urban_038.jpg,none,none,img_right,baseline_nature-urban_R
24,indoor_058.jpg,nature_041.jpg,none,none,img_left,baseline_indoor-nature_L
25,indoor_047.jpg,nature_047.jpg,background,contrary,img_left,background_contrary_L
26,indoor_011.jpg,urban_075.jpg,background,contrary,img_right,background_contrary_R
27,indoor_030.jpg,nature_100.jpg,size,small,img_left,size_small_L
28,indoor_001.jpg,urban_019.jpg,size,small,img_right,size_small_R
29,indoor_050.jpg,nature_060.jpg,background,dominant,img_right,background_dominant_R
30,nature_081.jpg,urban_010.jpg,size,big,img_left,size_big_L
31,indoor_096.jpg,nature_071.jpg,size,big,img_right,size_big_R
32,indoor_049.jpg,nature_082.jpg,form,asymmetrical,img_left,form_asymmetrical_L
33,indoor_017.jpg,nature_031.jpg,background,contrary,img_left,background_contrary_L
34,nature_026.jpg,urban_017.jpg,size,big,img_right,size_big_R
35,indoor_027.jpg,urban_045.jpg,size,big,img_left,size_big_L
36,indoor_018.jpg,nature_006.jpg,form,asymmetrical,img_left,form_asymmetrical_L
37,nature_036.jpg,urban_072.jpg,form,symmetrical,img_left,form_symmetrical_L
38,indoor_090.jpg,nature_003.jpg,size,big,img_right,size_big_R
39,indoor_021.jpg,urban_001.jpg,background,contrary,img_right,background_contrary_R
40,indoor_040.jpg,urban_065.jpg,size,big,img_left,size_big_L
41,indoor_012.jpg,urban_004.jpg,background,dominant,img_left,background_dominant_L
42,nature_067.jpg,urban_044.jpg,background,contrary,img_left,background_contrary_L
