trial_number,img_left,img_right,attribute,value,target_image,cb_index
1,indoor_067.jpg,nature_014.jpg,none,none,img_right,baseline_indoor-nature_R
2,indoor_041.jpg,nature_041.jpg,size,big,img_left,size_big_L
3,indoor_072.jpg,nature_034.jpg,background,contrary,img_left,background_contrary_L
4,nature_040.jpg,urban_065.jpg,none,none,img_left,baseline_nature-urban_L
5,indoor_050.jpg,nature_097.jpg,size,small,img_left,size_small_L
6,nature_094.jpg,urban_083.jpg,form,asymmetrical,img_right,form_asymmetrical_R
7,nature_068.jpg,urban_026.jpg,none,none,img_left,baseline_nature-urban_L
8,indoor_060.jpg,nature_005.jpg,form,symmetrical,img_right,form_symmetrical_R
9,nature_073.jpg,urban_091.jpg,background,dominant,img_right,background_dominant_R
10,indoor_002.jpg,nature_079.jpg,size,small,img_right,size_small_R
11,nature_009.jpg,urban_081.jpg,form,asymmetrical,img_left,form_asymmetrical_L
12,indoor_028.jpg,urban_063.jpg,none,none,img_right,baseline_indoor-urban_R
13,nature_061.jpg,urban_082.jpg,size,small,img_right,size_small_R
14,nature_095.jpg,urban_094.jpg,background,dominant,img_right,background_dominant_R
15,nature_064.jpg,urban_080.jpg,background,contrary,img_left,background_contrary_L
16,indoor_056.jpg,urban_041.jpg,form,asymmetrical,img_right,form_asymmetrical_R
17,indoor_014.jpg,urban_044.jpg,background,contrary,img_right,background_contrary_R
18,indoor_046.jpg,urban_008.jpg,background,contrary,img_right,background_contrary_R
19,nature_035.jpg,urban_064.jpg,size,small,img_left,size_small_L
20,indoor_024.jpg,nature_001.jpg,size,small,img_left,size_small_L
21,indoor_061.jpg,urban_057.jpg,size,big,img_left,size_big_L
22,indoor_051.jpg,nature_008.jpg,none,none,img_left,baseline_indoor-nature_L
23,indoor_082.jpg,urban_084.jpg,form,asymmetrical,img_right,form_asymmetrical_R
24,nature_006.jpg,urban_060.jpg,background,dominant,img_right,background_dominant_R
25,indoor_035.jpg,nature_069.jpg,background,contrary,img_right,background_contrary_R
26,indoor_063.jpg,nature_077.jpg,none,none,img_left,baseline_indoor-nature_L
27,indoor_045.jpg,nature_078.jpg,form,asymmetrical,img_left,form_asymmetrical_L
28,indoor_019.jpg,nature_063.jpg,background,dominant,img_right,background_dominant_R
29,indoor_077.jpg,nature_018.jpg,background,dominant,img_left,background_dominant_L
30,indoor_018.jpg,urban_066.jpg,size,small,img_left,size_small_L
