trial_number,img_left,img_right,attribute,value,target_image,cb_index
1,nature_054.jpg,indoor_083.jpg,none,none,img_left,baseline_nature-indoor_L
2,nature_057.jpg,indoor_045.jpg,none,none,img_left,baseline_nature-indoor_L
3,nature_034.jpg,indoor_008.jpg,background,contrary,img_left,background_contrary_L
4,urban_040.jpg,nature_095.jpg,background,contrary,img_right,background_contrary_R
5,urban_095.jpg,nature_008.jpg,size,small,img_left,size_small_L
6,nature_024.jpg,indoor_055.jpg,background,contrary,img_right,background_contrary_R
7,nature_074.jpg,indoor_071.jpg,form,asymmetrical,img_left,form_asymmetrical_L
8,urban_042.jpg,nature_064.jpg,form,symmetrical,img_right,form_symmetrical_R
9,nature_055.jpg,indoor_060.jpg,form,symmetrical,img_left,form_symmetrical_L
10,urban_001.jpg,nature_059.jpg,form,symmetrical,img_right,form_symmetrical_R
11,urban_029.jpg,indoor_021.jpg,background,dominant,img_left,background_dominant_L
12,nature_087.jpg,indoor_039.jpg,form,asymmetrical,img_left,form_asymmetrical_L
13,nature_042.jpg,indoor_067.jpg,size,big,img_left,size_big_L
14,urban_069.jpg,indoor_012.jpg,none,none,img_right,baseline_urban-indoor_R
15,urban_050.jpg,indoor_054.jpg,background,dominant,img_left,background_dominant_L
16,urban_026.jpg,nature_082.jpg,background,contrary,img_right,background_contrary_R
17,nature_051.jpg,indoor_026.jpg,background,contrary,img_right,background_contrary_R
18,urban_084.jpg,indoor_080.jpg,none,none,img_right,baseline_urban-indoor_R
19,urban_064.jpg,nature_084.jpg,form,symmetrical,img_right,form_symmetrical_R
20,urban_058.jpg,nature_056.jpg,form,symmetrical,img_left,form_symmetrical_L
21,urban_053.jpg,nature_028.jpg,background,dominant,img_right,background_dominant_R
22,nature_096.jpg,indoor_099.jpg,form,asymmetrical,img_left,form_asymmetrical_L
23,nature_063.jpg,indoor_056.jpg,size,big,img_left,size_big_L
24,urban_028.jpg,nature_097.jpg,background,contrary,img_right,background_contrary_R
25,urban_018.jpg,indoor_073.jpg,form,asymmetrical,img_left,form_asymmetrical_L
26,urban_051.jpg,nature_048.jpg,none,none,img_right,baseline_urban-nature_R
27,urban_057.jpg,indoor_072.jpg,background,dominant,img_right,background_dominant_R
28,urban_056.jpg,indoor_095.jpg,form,asymmetrical,img_left,form_asymmetrical_L
29,urban_027.jpg,nature_077.jpg,background,dominant,img_right,background_dominant_R
30,urban_055.jpg,indoor_040.jpg,background,contrary,img_right,background_contrary_R
31,urban_065.jpg,indoor_063.jpg,background,dominant,img_left,background_dominant_L
32,urban_032.jpg,indoor_050.jpg,background,dominant,img_right,background_dominant_R
33,nature_035.jpg,indoor_087.jpg,none,none,img_left,baseline_nature-indoor_L
34,nature_009.jpg,indoor_058.jpg,size,small,img_left,size_small_L
35,urban_078.jpg,indoor_022.jpg,form,asymmetrical,img_left,form_asymmetrical_L
36,urban_045.jpg,indoor_016.jpg,size,big,img_left,size_big_L
37,urban_097.jpg,indoor_037.jpg,size,small,img_right,size_small_R
38,urban_025.jpg,nature_052.jpg,form,asymmetrical,img_right,form_asymmetrical_R
39,nature_046.jpg,indoor_096.jpg,size,big,img_left,size_big_L
40,nature_058.jpg,indoor_020.jpg,background,contrary,img_right,background_contrary_R
41,urban_030.jpg,nature_021.jpg,none,none,img_right,baseline_urban-nature_R
42,urban_017.jpg,nature_085.jpg,form,asymmetrical,img_right,form_asymmetrical_R
43,urban_005.jpg,indoor_086.jpg,size,small,img_right,size_small_R
44,urban_006.jpg,nature_060.jpg,size,big,img_left,size_big_L
45,urban_004.jpg,indoor_068.jpg,form,asymmetrical,img_right,form_asymmetrical_R
46,nature_053.jpg,indoor_082.jpg,form,asymmetrical,img_left,form_asymmetrical_L
47,urban_007.jpg,indoor_006.jpg,form,symmetrical,img_right,form_symmetrical_R
48,nature_080.jpg,indoor_027.jpg,form,asymmetrical,img_right,form_asymmetrical_R
49,nature_005.jpg,indoor_066.jpg,size,small,img_right,size_small_R
50,urban_052.jpg,indoor_091.jpg,form,symmetrical,img_left,form_symmetrical_L
51,urban_048.jpg,indoor_052.jpg,background,contrary,img_right,background_contrary_R
52,urban_024.jpg,nature_072.jpg,form,symmetrical,img_left,form_symmetrical_L
53,urban_079.jpg,indoor_014.jpg,background,dominant,img_right,background_dominant_R
