trial_number,img_left,img_right,attribute,value,target_image,cb_index
1,urban_035.jpg,indoor_045.jpg,none,none,img_left,baseline_urban-indoor_L
2,nature_006.jpg,indoor_019.jpg,none,none,img_left,baseline_nature-indoor_L
3,urban_080.jpg,nature_099.jpg,none,none,img_right,baseline_urban-nature_R
4,nature_009.jpg,indoor_074.jpg,none,none,img_left,baseline_nature-indoor_L
5,urban_044.jpg,nature_076.jpg,none,none,img_left,baseline_urban-nature_L
6,urban_023.jpg,nature_059.jpg,none,none,img_left,baseline_urban-nature_L
7,urban_054.jpg,indoor_049.jpg,none,none,img_right,baseline_urban-indoor_R
8,urban_014.jpg,indoor_096.jpg,none,none,img_left,baseline_urban-indoor_L
9,urban_083.jpg,indoor_066.jpg,none,none,img_right,baseline_urban-indoor_R
10,urban_008.jpg,nature_096.jpg,none,none,img_right,baseline_urban-nature_R
11,urban_078.jpg,nature_030.jpg,none,none,img_right,baseline_urban-nature_R
12,urban_038.jpg,nature_040.jpg,none,none,img_left,baseline_urban-nature_L
13,urban_010.jpg,indoor_063.jpg,none,none,img_left,baseline_urban-indoor_L
14,urban_011.jpg,nature_087.jpg,none,none,img_left,baseline_urban-nature_L
15,urban_058.jpg,nature_026.jpg,none,none,img_left,baseline_urban-nature_L
16,urban_050.jpg,nature_027.jpg,none,none,img_left,baseline_urban-nature_L
17,urban_034.jpg,nature_094.jpg,none,none,img_left,baseline_urban-nature_L
18,nature_069.jpg,indoor_069.jpg,none,none,img_left,baseline_nature-indoor_L
19,urban_018.jpg,indoor_036.jpg,none,none,img_right,baseline_urban-indoor_R
20,urban_096.jpg,nature_023.jpg,none,none,img_right,baseline_urban-nature_R
21,nature_086.jpg,indoor_064.jpg,none,none,img_right,baseline_nature-indoor_R
22,urban_057.jpg,indoor_095.jpg,none,none,img_left,baseline_urban-indoor_L
23,nature_090.jpg,indoor_017.jpg,none,none,img_left,baseline_nature-indoor_L
24,nature_071.jpg,indoor_078.jpg,none,none,img_right,baseline_nature-indoor_R
25,urban_042.jpg,nature_032.jpg,form,asymmetrical,img_right,form_asymmetrical_R
26,urban_092.jpg,indoor_025.jpg,size,big,img_left,size_big_L
27,urban_020.jpg,nature_002.jpg,form,asymmetrical,img_left,form_asymmetrical_L
28,nature_078.jpg,indoor_041.jpg,size,big,img_right,size_big_R
29,nature_057.jpg,indoor_040.jpg,size,big,img_right,size_big_R
30,nature_013.jpg,indoor_027.jpg,size,small,img_left,size_small_L
31,nature_061.jpg,indoor_034.jpg,background,contrary,img_left,background_contrary_L
32,nature_005.jpg,indoor_062.jpg,form,asymmetrical,img_right,form_asymmetrical_R
33,nature_053.jpg,indoor_061.jpg,form,asymmetrical,img_left,form_asymmetrical_L
34,nature_008.jpg,indoor_079.jpg,form,symmetrical,img_right,form_symmetrical_R
35,urban_007.jpg,indoor_030.jpg,size,small,img_right,size_small_R
